1	10
1	11
1	18
1	21
1	22
1	23
1	24
1	25
1	26
1	33
1	35
1	37
1	38
1	46
1	47
1	48
1	59
1	61
1	82
1	102
1	104
1	105
2	11
2	12
2	13
2	14
2	15
2	16
2	17
2	18
2	23
2	24
2	25
2	33
2	37
2	38
2	47
2	59
2	82
2	102
2	104
2	105
3	11
3	12
3	13
3	14
3	15
3	16
3	17
3	23
3	24
3	25
3	47
3	79
3	80
3	81
3	97
3	98
3	99
3	100
3	101
3	104
4	23
4	25
4	47
4	61
4	103
5	19
5	20
5	30
5	31
5	32
5	33
5	37
5	38
5	39
5	40
5	52
5	53
5	54
5	55
5	56
5	58
5	59
5	60
5	61
5	62
5	82
5	105
6	12
6	13
6	14
6	15
6	16
6	17
6	23
6	24
6	25
6	35
6	70
6	72
6	84
6	106
6	108
6	123
6	127
6	128
6	134
7	12
7	13
7	14
7	15
7	16
7	17
7	23
7	24
7	25
7	26
7	44
7	47
7	60
7	70
7	72
7	74
7	84
7	106
7	108
7	110
7	119
7	127
7	128
7	134
8	12
8	13
8	14
8	15
8	16
8	17
8	41
8	42
9	34
9	35
9	65
9	71
9	72
9	74
9	78
9	85
9	86
9	107
9	108
9	110
9	117
9	122
9	129
9	133
9	134
10	11
10	12
10	22
10	23
10	24
10	25
10	27
10	35
10	43
10	47
10	63
10	65
10	72
10	73
10	75
10	84
10	103
10	108
10	109
10	111
10	119
10	128
10	131
10	134
10	139
10	140
10	146
11	12
11	13
11	14
11	15
11	16
11	17
11	23
11	24
11	25
11	41
11	42
11	43
11	48
12	11
12	12
12	13
12	14
12	15
12	16
12	17
12	23
12	24
12	25
12	28
12	29
12	34
12	35
12	36
12	44
12	45
12	46
12	49
12	64
12	65
12	69
12	70
12	71
12	72
12	73
12	74
12	75
12	76
12	77
12	78
12	83
12	84
12	85
12	86
12	90
12	106
12	107
12	108
12	109
12	110
12	111
12	112
12	117
12	118
12	119
12	120
12	121
12	122
12	123
12	125
12	126
12	127
12	128
12	129
12	130
12	131
12	132
12	133
12	134
12	147
12	148
13	11
13	28
13	29
13	34
13	35
13	49
13	63
13	64
13	65
13	70
13	71
13	72
13	73
13	74
13	76
13	77
13	78
13	83
13	85
13	86
13	87
13	106
13	107
13	108
13	109
13	110
13	112
13	116
13	117
13	119
13	122
13	125
13	126
13	127
13	128
13	130
13	133
13	134
14	11
14	29
14	34
14	35
14	45
14	49
14	64
14	69
14	70
14	71
14	72
14	73
14	74
14	76
14	77
14	78
14	83
14	84
14	85
14	86
14	90
14	106
14	107
14	108
14	109
14	110
14	112
14	117
14	119
14	121
14	122
14	125
14	126
14	127
14	128
14	130
14	132
14	133
14	134
15	11
15	12
15	29
15	34
15	35
15	36
15	45
15	64
15	70
15	71
15	72
15	73
15	74
15	76
15	77
15	78
15	83
15	84
15	85
15	86
15	106
15	107
15	108
15	109
15	110
15	112
15	117
15	119
15	122
15	125
15	126
15	127
15	128
15	133
15	134
15	147
16	29
16	34
16	35
16	49
16	64
16	71
16	72
16	73
16	74
16	76
16	78
16	83
16	84
16	107
16	108
16	109
16	110
16	112
16	117
16	122
16	125
16	126
16	127
16	133
16	134
17	29
17	71
17	72
17	73
17	107
17	108
17	109
17	124
17	134
18	11
18	12
18	23
18	24
18	25
18	35
18	44
18	66
18	70
18	71
18	72
18	78
18	84
18	106
18	107
18	108
18	119
18	122
18	123
18	127
18	130
18	133
18	134
18	141
18	146
18	147
19	12
19	13
19	14
19	15
19	16
19	17
19	23
19	24
19	25
19	35
19	66
19	67
19	69
19	70
19	72
19	74
19	76
19	78
19	84
19	85
19	90
19	106
19	108
19	110
19	112
19	117
19	119
19	121
19	122
