49 1
49 16
49 17
49 19
49 20
49 22
49 24
49 25
49 26
49 27
49 29
49 30
49 36
49 38
49 42
49 44
49 45
49 46
51 4
51 62
51 63
51 70
52 1
52 5
52 9
52 12
52 16
52 17
52 20
52 27
52 28
52 30
52 31
52 36
52 38
52 40
52 45
55 1
56 1
56 5
56 6
56 9
56 11
56 12
56 16
56 17
56 18
56 20
56 21
56 22
56 30
56 31
56 36
56 40
56 44
56 45
57 1
57 5
57 11
57 17
57 18
57 20
57 22
57 23
57 24
57 28
57 31
57 35
57 43
57 45
57 47
58 1
58 2
58 6
58 11
58 12
58 16
58 17
58 20
58 22
58 24
58 27
58 28
58 30
58 31
58 32
58 35
58 38
58 42
58 44
58 45
58 46
58 47
59 1
59 9
59 11
59 12
59 16
59 17
59 20
59 22
59 23
59 27
59 31
59 38
59 45
60 1
60 6
60 8
60 11
60 12
60 16
60 17
60 25
60 28
60 31
60 34
60 39
60 40
60 43
60 44
61 1
61 5
61 6
61 8
61 9
61 10
61 11
61 12
61 16
61 17
61 20
61 22
61 25
61 28
61 31
61 34
61 36
61 38
61 40
61 44
61 45
61 47
62 1
62 2
62 3
62 6
62 9
62 11
62 12
62 16
62 17
62 18
62 20
62 27
62 29
62 30
62 31
62 34
62 35
62 40
62 41
62 45
62 46
62 47
63 1
63 2
63 5
63 6
63 7
63 11
63 12
63 16
63 17
63 20
63 22
63 27
63 28
63 30
63 34
63 36
63 42
63 45
63 46
64 1
64 5
64 6
64 11
64 12
64 16
64 17
64 19
64 20
64 22
64 24
64 25
64 26
64 27
64 29
64 30
64 36
64 38
64 42
64 44
64 45
64 46
66 1
66 5
66 9
66 11
66 12
66 14
66 16
66 17
66 20
66 27
66 30
66 31
66 33
66 34
66 35
66 36
66 39
66 40
66 41
66 43
66 44
66 45
66 46
66 47
67 1
67 6
67 12
67 17
67 18
67 20
67 22
67 23
67 25
67 26
67 30
67 31
67 33
67 36
67 40
67 45
69 1
69 6
69 11
69 12
69 13
69 16
69 18
69 20
69 22
69 23
69 24
69 25
69 26
69 27
69 28
69 29
69 30
69 31
69 34
69 37
69 38
69 39
69 44
69 45
70 1
70 5
70 6
70 11
70 15
70 16
70 17
70 19
70 22
70 27
70 28
70 30
70 31
70 32
70 34
70 38
70 40
70 44
70 45
70 46
70 48
71 1
71 2
71 5
71 6
71 9
71 11
71 12
71 16
71 17
71 18
71 22
71 26
71 27
71 28
71 30
71 37
71 40
71 44
71 45
71 46
71 47
73 1
73 5
73 6
73 11
73 13
73 16
73 22
73 28
73 33
73 34
73 39
73 45
75 1
75 2
75 6
75 11
75 12
75 16
75 17
75 18
75 22
75 23
75 27
75 28
75 30
75 32
75 35
75 39
75 42
76 1
76 6
76 7
76 11
76 12
76 16
76 17
76 20
76 23
76 25
76 28
76 31
76 34
76 44
76 45
76 46
77 1
77 2
78 1
78 2
78 4
78 5
78 6
78 11
78 12
78 14
78 16
78 17
78 22
78 27
78 28
78 30
78 32
78 39
78 43
78 44
78 45
78 46
79 4
79 51
79 58
79 62
79 63
79 64
79 66
79 68
79 70
79 72
79 73
79 76
