1	1
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	15
1	16
1	17
1	18
1	19
1	20
1	21
1	22
1	23
1	24
1	25
1	26
1	28
1	29
1	30
1	31
1	32
1	33
1	34
1	37
1	38
1	39
1	40
1	41
1	42
1	50
2	2
2	4
2	5
2	6
2	7
2	8
2	9
2	11
2	12
2	13
2	14
2	15
2	16
2	17
2	20
2	21
2	24
2	25
2	26
2	29
2	31
2	32
2	33
2	34
2	38
2	39
2	40
2	42
3	4
3	6
3	8
3	11
3	13
3	33
3	34
3	37
3	38
3	42
4	6
4	7
4	8
4	11
4	15
4	16
4	17
4	20
4	21
4	22
4	23
4	24
4	25
4	26
4	29
4	33
4	34
4	38
4	46
5	4
5	5
5	7
5	11
5	15
5	16
5	46
6	6
6	8
6	13
6	14
6	15
6	17
6	20
6	23
6	24
6	25
6	29
6	31
6	33
6	34
6	36
6	37
6	38
6	40
6	41
6	42
6	43
6	44
6	45
6	46
6	49
7	7
7	11
7	15
7	16
7	34
7	40
7	46
7	49
8	4
8	7
8	8
8	12
8	13
8	15
8	16
8	17
8	31
8	32
8	33
8	34
8	35
8	37
8	38
8	39
8	40
8	41
8	42
8	43
8	44
8	45
8	46
8	49
9	15
9	49
10	49
11	34
11	38
11	40
11	46
11	49
11	50
12	3
12	4
12	5
12	6
12	7
12	8
12	11
12	12
12	13
12	14
12	15
12	16
12	20
12	21
12	23
12	24
12	25
12	26
12	29
12	31
12	32
12	33
12	34
12	37
12	38
12	42
12	46
13	5
13	7
13	8
13	11
13	13
13	14
13	15
13	16
13	17
13	20
13	21
13	22
13	23
13	24
13	25
13	26
13	27
13	31
13	33
13	34
13	35
13	37
13	38
13	39
13	40
13	41
13	42
13	43
13	44
13	45
13	46
13	49
14	7
14	8
14	9
14	14
14	15
14	16
14	17
14	20
14	21
14	22
14	25
14	26
14	27
14	33
14	34
14	35
14	37
14	38
14	39
14	40
14	41
14	42
14	46
14	49
15	15
15	16
15	35
15	43
15	46
15	47
16	46
16	48
16	50
17	8
17	11
17	14
17	17
17	20
17	22
17	26
17	27
17	31
17	33
17	34
17	35
17	38
17	39
17	40
17	41
17	42
17	46
18	1
18	8
18	12
18	30
18	32
18	33
19	33
19	34
19	36
19	37
19	40
19	41
19	43
19	44
19	45
19	46
19	49
20	7
20	8
20	9
20	14
20	15
20	16
20	17
20	20
20	21
20	22
20	25
20	26
20	27
20	33
20	34
20	35
20	38
20	40
20	42
20	43
20	44
20	45
20	46
20	49
20	50
21	14
21	15
21	16
21	17
21	21
21	22
21	26
21	27
21	33
21	34
21	35
21	36
21	37
21	38
21	40
21	41
21	42
21	43
21	44
21	45
21	46
21	47
21	49
21	50
22	35
22	40
22	42
22	46
22	49
22	50
23	44
23	45
23	49
24	44
24	49
25	49
26	38
26	46
26	49
26	50
27	35
28	2
28	3
28	4
28	5
28	6
28	7
28	8
28	9
28	11
28	12
28	13
28	14
28	15
28	16
28	17
28	19
28	20
28	21
28	23
28	24
28	25
28	46
29	7
29	9
29	15
29	16
29	29
29	34
29	46
30	32
30	33
30	34
30	36
30	37
30	38
30	42
30	43
30	44
30	45
30	49
31	8
31	11
31	12
31	13
31	14
31	17
31	20
31	21
31	31
31	33
31	34
31	38
31	39
31	40
31	42
32	38
32	40
32	42
32	49
32	50
33	14
33	17
33	33
33	34
33	35
33	37
33	38
33	40
33	41
33	42
33	43
33	44
33	45
33	46
33	47
33	48
33	49
33	50
34	8
34	14
34	16
34	17
34	29
34	31
34	32
34	33
34	34
34	35
34	36
34	37
34	38
34	39
34	40
34	41
34	42
34	46
34	47
34	49
34	50
35	5
35	7
35	8
35	9
35	11
35	12
35	13
35	14
35	15
35	17
35	20
35	43
35	44
35	45
35	46
35	47
35	49
35	50
36	33
36	36
36	37
36	38
36	39
36	40
36	41
36	42
36	43
36	44
36	45
36	47
36	49
36	50
37	36
37	37
37	40
37	41
37	42
37	44
37	45
37	49
38	32
38	33
38	34
38	35
38	38
38	39
38	40
38	41
38	42
38	43
38	44
38	45
38	47
38	49
38	50
39	43
39	44
39	45
39	47
39	49
40	35
40	38
40	40
40	42
40	43
40	44
40	45
40	46
40	47
40	48
40	49
40	50
41	47
41	48
41	49
41	50
42	47
42	48
42	50
43	46
43	47
43	48
43	50
44	47
44	50
45	46
45	47
45	49
45	50
46	47
46	48
46	50
47	49
47	50
