47 1
47 2
47 4
47 6
47 8
47 9
47 11
47 14
47 17
47 18
47 20
47 21
47 22
47 23
47 31
47 40
47 43
47 44
47 45
47 52
47 53
47 60
47 63
47 67
48 1
48 8
48 11
48 14
48 46
48 73
49 1
49 2
49 3
49 4
49 8
49 11
49 12
49 13
49 14
49 17
49 18
49 19
49 20
49 21
49 31
49 36
49 38
49 39
49 40
49 41
49 43
49 44
49 46
49 53
49 55
49 63
49 64
49 76
49 83
50 1
50 3
50 8
50 12
50 13
50 14
50 15
50 18
50 20
50 21
50 25
50 30
50 31
50 32
50 37
50 40
50 41
50 42
50 43
50 44
51 46
51 49
51 53
51 56
51 58
51 59
51 60
51 63
51 64
51 73
51 76
51 83
51 86
51 87
51 91
51 94
52 1
52 2
52 4
52 8
52 14
52 15
52 18
52 20
52 40
52 43
53 1
53 2
53 3
53 4
53 8
53 12
53 13
53 14
53 15
53 16
53 18
53 20
53 21
53 25
53 28
53 31
53 32
53 33
53 36
53 39
53 40
53 41
53 43
53 44
54 1
54 2
54 8
54 9
54 12
54 13
54 14
54 17
54 18
54 20
54 21
54 31
54 44
55 1
55 6
55 9
55 12
55 14
55 18
55 20
55 31
55 40
55 82
57 1
57 8
57 9
57 18
57 20
57 21
57 31
57 34
57 40
57 41
58 1
58 3
58 6
58 7
58 8
58 11
58 14
58 15
58 18
58 20
58 21
58 25
58 30
58 31
58 41
58 43
59 1
59 8
59 14
59 15
59 18
59 20
59 21
59 37
59 43
60 1
60 8
60 9
60 18
60 20
60 21
60 31
60 34
60 40
60 41
61 1
61 2
61 3
61 4
61 5
61 8
61 9
61 10
61 11
61 12
61 13
61 14
61 15
61 16
61 17
61 20
61 21
61 22
61 23
61 24
61 25
61 27
61 29
61 31
61 32
61 34
61 35
61 36
61 39
61 40
61 41
61 43
61 44
61 53
62 60
63 1
63 8
63 9
63 18
63 20
63 21
63 40
63 43
63 44
63 46
63 53
64 1
64 4
64 6
64 8
64 12
64 14
64 18
64 20
64 21
64 29
64 30
64 40
65 1
65 3
65 8
65 9
65 13
65 14
65 15
65 20
65 21
65 24
65 27
65 36
65 40
65 44
66 1
66 3
66 8
66 9
66 13
66 14
66 15
66 20
66 21
66 24
66 27
66 36
66 40
66 44
67 1
67 3
67 8
67 9
67 13
67 14
67 15
67 20
67 21
67 24
67 27
67 36
67 40
67 44
68 1
68 6
68 8
68 9
68 13
68 21
68 27
68 31
68 33
68 35
68 38
68 40
68 44
69 53
69 63
69 64
70 1
70 3
70 4
70 6
70 8
70 9
70 11
70 12
70 13
70 14
70 15
70 16
70 17
70 18
70 20
70 21
70 25
70 26
70 31
70 34
70 35
70 36
70 38
70 39
70 40
70 41
70 42
70 43
70 44
71 1
71 8
71 12
71 14
71 17
71 20
71 29
71 31
71 34
71 40
71 45
71 60
72 53
72 54
72 60
72 63
72 64
72 74
72 83
73 1
73 7
73 8
73 12
73 15
73 18
73 20
73 21
73 36
73 37
73 40
73 43
73 53
73 63
74 1
74 3
74 8
74 12
74 13
74 14
74 15
74 18
74 20
74 21
74 25
74 30
74 31
74 32
74 37
74 40
74 41
74 42
74 43
74 44
75 1
75 63
76 1
76 2
76 3
76 4
76 6
76 7
76 8
76 9
76 12
76 14
76 15
76 18
76 20
76 21
76 27
76 28
76 29
76 31
76 32
76 33
76 36
76 38
76 40
76 41
76 43
76 44
77 1
77 2
77 3
77 4
77 6
77 7
77 8
77 9
77 12
77 14
77 15
77 18
77 20
77 21
77 27
77 28
77 29
77 31
77 32
77 33
77 36
77 38
77 40
77 41
77 43
77 44
78 53
78 59
78 60
78 63
78 64
78 80
78 86
79 60
80 1
80 3
80 8
80 15
80 20
80 21
81 1
81 2
81 4
81 6
81 8
81 9
81 11
81 12
81 14
81 18
81 20
81 21
81 22
81 24
81 31
81 36
82 1
82 2
82 4
82 6
82 8
82 9
82 11
82 12
82 14
82 18
82 20
82 21
82 22
82 24
82 31
82 36
83 1
83 2
83 3
83 8
83 11
83 12
83 14
83 15
83 16
83 17
83 19
83 20
83 21
83 24
83 30
83 31
83 32
83 36
83 37
83 40
83 41
83 43
83 44
84 1
84 3
84 8
84 15
84 20
84 21
85 1
85 4
85 8
85 17
85 20
85 21
86 1
86 2
86 8
86 9
86 12
86 13
86 14
86 17
86 18
86 20
86 21
86 31
86 44
87 60
87 63
88 1
88 2
88 6
88 8
88 12
88 14
88 18
88 20
88 21
88 25
88 36
88 40
88 41
88 42
88 43
89 46
89 53
89 60
89 73
90 1
90 6
90 15
90 21
90 45
91 1
91 2
91 3
91 4
91 5
91 8
91 10
91 12
91 14
91 15
91 17
91 20
91 21
91 25
91 31
91 36
91 40
91 43
91 44
91 60
92 1
92 3
92 6
92 12
92 42
93 46
93 73
94 52
94 53
94 60
94 63
94 67
95 46
95 50
95 53
95 58
95 59
95 60
95 64
95 66
95 72
95 73
95 76
95 78
95 86
95 93
95 94
96 46
96 49
96 50
96 51
96 53
96 58
96 59
96 60
96 63
96 64
96 70
96 72
96 73
96 78
96 86
96 89
96 91
96 94
